date,total_vaccinations,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,people_fully_vaccinated,people_fully_vaccinated_per_hundred,country,iso_code
2021-02-22,53109737.0,40382353.0,7.09,5.39,1170752.0,1564.0,924620.0,12724984.0,1.7000000000000002,Europe,OWID_EUR
2021-02-23,54567163.0,41280409.0,7.29,5.51,1222377.0,1633.0,1457426.0,13283591.0,1.77,Europe,OWID_EUR
2021-02-24,56308919.0,42604170.0,7.52,5.69,1263743.0,1688.0,1741756.0,13701556.0,1.83,Europe,OWID_EUR
2021-02-25,57922440.0,43872584.0,7.74,5.86,1266603.0,1692.0,1613521.0,14043286.0,1.88,Europe,OWID_EUR
2021-02-26,59686087.0,45226151.0,7.97,6.04,1338263.0,1787.0,1763647.0,14453230.0,1.9300000000000002,Europe,OWID_EUR
2021-02-27,60816048.0,46208986.0,8.12,6.17,1377767.0,1840.0,1129961.0,14600356.0,1.9500000000000002,Europe,OWID_EUR
2021-02-28,62118254.0,47222326.0,8.3,6.31,1419020.0,1895.0,1302206.0,14889222.0,1.99,Europe,OWID_EUR
2021-03-01,64585499.0,50059514.0,8.63,6.69,1639395.0,2190.0,2467245.0,14515119.0,1.94,Europe,OWID_EUR
2021-03-02,65926290.0,51119206.0,8.81,6.83,1622732.0,2167.0,1340791.0,14794225.0,1.98,Europe,OWID_EUR
2021-03-03,67953514.0,52575621.0,9.08,7.02,1663514.0,2222.0,2027224.0,15363536.0,2.05,Europe,OWID_EUR
2021-03-04,70598481.0,54602203.0,9.43,7.29,1810863.0,2419.0,2644967.0,15984321.0,2.14,Europe,OWID_EUR
2021-03-05,72674147.0,56219732.0,9.71,7.51,1855437.0,2478.0,2075666.0,16442458.0,2.2,Europe,OWID_EUR
2021-03-06,74484722.0,57660491.0,9.95,7.7,1952668.0,2608.0,1810575.0,16812274.0,2.25,Europe,OWID_EUR
2021-03-07,76037647.0,58903215.0,10.16,7.87,1988485.0,2656.0,1552925.0,17122475.0,2.29,Europe,OWID_EUR
2021-03-08,77441999.0,60008986.0,10.34,8.02,1836643.0,2453.0,1404352.0,17421192.0,2.33,Europe,OWID_EUR
2021-03-09,79073976.0,61280931.0,10.56,8.19,1878241.0,2509.0,1631977.0,17781224.0,2.38,Europe,OWID_EUR
2021-03-10,81212269.0,62712768.0,10.85,8.38,1894108.0,2530.0,2138293.0,18481860.0,2.47,Europe,OWID_EUR
2021-03-11,83649141.0,64403946.0,11.17,8.6,1864380.0,2490.0,2436872.0,19227554.0,2.5700000000000003,Europe,OWID_EUR
2021-03-12,85890810.0,66055354.0,11.47,8.82,1888095.0,2522.0,2241669.0,19818549.0,2.65,Europe,OWID_EUR
2021-03-13,87734632.0,67495405.0,11.72,9.02,1892844.0,2528.0,1843822.0,20222320.0,2.7,Europe,OWID_EUR
2021-03-14,89179677.0,68583265.0,11.91,9.16,1877433.0,2508.0,1445045.0,20579577.0,2.75,Europe,OWID_EUR
2021-03-15,90837870.0,69845194.0,12.13,9.33,1913696.0,2556.0,1658193.0,20975769.0,2.8,Europe,OWID_EUR
2021-03-16,92263984.0,70893861.0,12.32,9.47,1884287.0,2517.0,1426114.0,21353216.0,2.85,Europe,OWID_EUR
2021-03-17,94488750.0,72238156.0,12.62,9.65,1896640.0,2533.0,2224766.0,22223953.0,2.9699999999999998,Europe,OWID_EUR
2021-03-18,96427686.0,73540723.0,12.88,9.82,1825506.0,2438.0,1938936.0,22860322.0,3.05,Europe,OWID_EUR
2021-03-19,98582173.0,75005199.0,13.17,10.02,1813052.0,2422.0,2154487.0,23549408.0,3.15,Europe,OWID_EUR
2021-03-20,100998017.0,76916659.0,13.49,10.27,1894769.0,2531.0,2415844.0,24054192.0,3.21,Europe,OWID_EUR
2021-03-21,102443962.0,77954711.0,13.68,10.41,1894898.0,2531.0,1445945.0,24462109.0,3.27,Europe,OWID_EUR
2021-03-22,104292982.0,79199418.0,13.93,10.58,1922159.0,2567.0,1849020.0,25051138.0,3.35,Europe,OWID_EUR
2021-03-23,106313228.0,80634203.0,14.2,10.77,2007035.0,2681.0,2020246.0,25633138.0,3.42,Europe,OWID_EUR
2021-03-24,108803471.0,82272005.0,14.53,10.99,2044960.0,2731.0,2490243.0,26483277.0,3.54,Europe,OWID_EUR
2021-03-25,111207948.0,83911434.0,14.85,11.21,2111466.0,2820.0,2404477.0,27242969.0,3.64,Europe,OWID_EUR
2021-03-26,114286847.0,86011652.0,15.27,11.49,2243525.0,2997.0,3078899.0,28218750.0,3.77,Europe,OWID_EUR
2021-03-27,116056455.0,87277379.0,15.5,11.66,2151205.0,2873.0,1769608.0,28720804.0,3.84,Europe,OWID_EUR
2021-03-28,117852089.0,88567673.0,15.74,11.83,2201161.0,2940.0,1795634.0,29212247.0,3.9,Europe,OWID_EUR
2021-03-29,122673895.0,91282348.0,16.39,12.19,2625845.0,3507.0,4821806.0,31319350.0,4.18,Europe,OWID_EUR
2021-03-30,124938373.0,92683315.0,16.69,12.38,2660735.0,3554.0,2264478.0,32141540.0,4.29,Europe,OWID_EUR
2021-03-31,128335066.0,94933716.0,17.14,12.68,2790228.0,3727.0,3396693.0,33266845.0,4.44,Europe,OWID_EUR
2021-04-01,131497421.0,96879931.0,17.56,12.94,2898496.0,3871.0,3162355.0,34466041.0,4.6,Europe,OWID_EUR
2021-04-02,133694586.0,98272860.0,17.86,13.13,2772534.0,3703.0,2197165.0,35253970.0,4.71,Europe,OWID_EUR
2021-04-03,135521296.0,99491989.0,18.1,13.29,2780692.0,3714.0,1826710.0,35847980.0,4.79,Europe,OWID_EUR
2021-04-04,137116530.0,100632971.0,18.31,13.44,2752063.0,3676.0,1595234.0,36294951.0,4.85,Europe,OWID_EUR
2021-04-05,138355388.0,101544138.0,18.48,13.56,2240213.0,2992.0,1238858.0,36614382.0,4.89,Europe,OWID_EUR
2021-04-06,140822640.0,103160472.0,18.81,13.78,2269181.0,3031.0,2467252.0,37446302.0,5.0,Europe,OWID_EUR
2021-04-07,144805236.0,105694138.0,19.34,14.12,2352881.0,3143.0,3982596.0,38884441.0,5.19,Europe,OWID_EUR
2021-04-08,148767166.0,108496869.0,19.87,14.49,2467106.0,3295.0,3961930.0,40033477.0,5.35,Europe,OWID_EUR
2021-04-09,152622775.0,111224267.0,20.39,14.86,2704027.0,3612.0,3855609.0,41190036.0,5.5,Europe,OWID_EUR
2021-04-10,155568747.0,113200541.0,20.78,15.12,2863922.0,3825.0,2945972.0,42153600.0,5.63,Europe,OWID_EUR
2021-04-11,157875011.0,115036263.0,21.09,15.37,2965497.0,3961.0,2306264.0,42622406.0,5.69,Europe,OWID_EUR
2021-04-12,160609762.0,117065081.0,21.45,15.64,3179196.0,4246.0,2734751.0,43315561.0,5.79,Europe,OWID_EUR
2021-04-13,164016898.0,119485275.0,21.91,15.96,3313465.0,4426.0,3407136.0,44288818.0,5.92,Europe,OWID_EUR
2021-04-14,167741344.0,122172049.0,22.4,16.32,3276587.0,4376.0,3724446.0,45319605.0,6.05,Europe,OWID_EUR
2021-04-15,171791607.0,125030497.0,22.95,16.7,3289206.0,4393.0,4050263.0,46495033.0,6.21,Europe,OWID_EUR
2021-04-16,175489610.0,127582486.0,23.44,17.04,3266691.0,4363.0,3698003.0,47630913.0,6.36,Europe,OWID_EUR
2021-04-17,178039721.0,129184661.0,23.78,17.25,3210139.0,4288.0,2550111.0,48568631.0,6.49,Europe,OWID_EUR
2021-04-18,179789995.0,130141068.0,24.01,17.38,3130712.0,4182.0,1750274.0,49355042.0,6.59,Europe,OWID_EUR
2021-04-19,181427717.0,131476254.0,24.23,17.56,2973994.0,3972.0,1637722.0,49643940.0,6.63,Europe,OWID_EUR
2020-12-31,1767.0,,0.03,,,,,,,Finland,FIN
2021-01-01,,,,,459.0,83.0,,,,Finland,FIN
2021-01-02,,,,,459.0,83.0,,,,Finland,FIN
2021-01-03,,,,,459.0,83.0,,,,Finland,FIN
2021-01-04,3604.0,,0.07,,459.0,83.0,,,,Finland,FIN
2021-01-05,5445.0,,0.1,,736.0,133.0,1841.0,,,Finland,FIN
2021-01-06,,,,,839.0,151.0,,,,Finland,FIN
2021-01-07,8155.0,,0.15,,913.0,165.0,,,,Finland,FIN
2021-01-08,11135.0,,0.2,,1273.0,230.0,2980.0,,,Finland,FIN
2021-01-09,,,,,1353.0,244.0,,,,Finland,FIN
2021-01-10,,,,,1433.0,259.0,,,,Finland,FIN
2021-01-11,14196.0,,0.26,,1513.0,273.0,,,,Finland,FIN
2021-01-12,17617.0,,0.32,,1739.0,314.0,3421.0,,,Finland,FIN
2021-01-13,23126.0,,0.42,,2332.0,421.0,5509.0,,,Finland,FIN
2021-01-14,33033.0,,0.6000000000000001,,3554.0,641.0,9907.0,,,Finland,FIN
2021-01-15,43143.0,,0.78,,4573.0,825.0,10110.0,,,Finland,FIN
2021-01-16,,,,,4971.0,897.0,,,,Finland,FIN
2021-01-17,,,,,5369.0,969.0,,,,Finland,FIN
2021-01-18,54568.0,,0.98,,5767.0,1041.0,,,,Finland,FIN
2021-01-19,55824.0,,1.01,,5458.0,985.0,1256.0,,,Finland,FIN
2021-01-20,62061.0,,1.12,,5562.0,1004.0,6237.0,,,Finland,FIN
2021-01-21,78300.0,,1.4100000000000001,,6467.0,1167.0,16239.0,,,Finland,FIN
2021-01-22,91260.0,,1.65,,6874.0,1241.0,12960.0,,,Finland,FIN
2021-01-23,,,,,7253.0,1309.0,,,,Finland,FIN
2021-01-24,,,,,7633.0,1378.0,,,,Finland,FIN
2021-01-25,110651.0,106098.0,2.0,1.9100000000000001,8012.0,1446.0,,4553.0,0.08,Finland,FIN
2021-01-26,117007.0,110047.0,2.11,1.99,8740.0,1577.0,6356.0,6960.0,0.13,Finland,FIN
2021-01-27,126910.0,117555.0,2.29,2.12,9264.0,1672.0,9903.0,9355.0,0.17,Finland,FIN
2021-01-28,138323.0,127783.0,2.5,2.31,8575.0,1548.0,11413.0,10540.0,0.19,Finland,FIN
2021-01-29,151790.0,137551.0,2.74,2.48,8647.0,1561.0,13467.0,14239.0,0.26,Finland,FIN
2021-01-30,162277.0,144520.0,2.93,2.61,9222.0,1664.0,10487.0,17757.0,0.32,Finland,FIN
2021-01-31,,,,,8404.0,1517.0,,,,Finland,FIN
2021-02-01,163760.0,145557.0,2.96,2.63,7587.0,1369.0,,18203.0,0.33,Finland,FIN
2021-02-02,163973.0,145770.0,2.96,2.63,6709.0,1211.0,213.0,18203.0,0.33,Finland,FIN
2021-02-03,173372.0,149951.0,3.13,2.71,6637.0,1198.0,9399.0,23421.0,0.42,Finland,FIN
2021-02-04,193917.0,159624.0,3.5,2.88,7942.0,1433.0,20545.0,34293.0,0.62,Finland,FIN
2021-02-05,207303.0,164636.0,3.74,2.9699999999999998,7930.0,1431.0,13386.0,42667.0,0.77,Finland,FIN
2021-02-06,217844.0,169194.0,3.93,3.05,7938.0,1433.0,10541.0,48650.0,0.88,Finland,FIN
2021-02-07,220116.0,170335.0,3.9699999999999998,3.07,8157.0,1472.0,2272.0,49781.0,0.9,Finland,FIN
2021-02-08,220636.0,170641.0,3.98,3.08,8125.0,1466.0,520.0,49995.0,0.9,Finland,FIN
2021-02-09,227427.0,173558.0,4.1,3.13,9065.0,1636.0,6791.0,53869.0,0.97,Finland,FIN
2021-02-10,233775.0,178005.0,4.22,3.21,8629.0,1557.0,6348.0,55770.0,1.01,Finland,FIN
2021-02-11,247536.0,187384.0,4.47,3.38,7660.0,1382.0,13761.0,60152.0,1.09,Finland,FIN
2021-02-12,261342.0,197540.0,4.72,3.5700000000000003,7720.0,1393.0,13806.0,63802.0,1.15,Finland,FIN
2021-02-13,273115.0,206283.0,4.93,3.7199999999999998,7896.0,1425.0,11773.0,66832.0,1.21,Finland,FIN
2021-02-14,276469.0,209510.0,4.99,3.7800000000000002,8050.0,1453.0,3354.0,66959.0,1.21,Finland,FIN
2021-02-15,277186.0,210194.0,5.0,3.79,8079.0,1458.0,717.0,66992.0,1.21,Finland,FIN
2021-02-16,283926.0,216463.0,5.12,3.91,8071.0,1457.0,6740.0,67463.0,1.22,Finland,FIN
2021-02-17,298189.0,229558.0,5.38,4.14,9202.0,1661.0,14263.0,68631.0,1.24,Finland,FIN
2021-02-18,314100.0,243973.0,5.67,4.4,9509.0,1716.0,15911.0,70127.0,1.27,Finland,FIN
2021-02-19,333631.0,262145.0,6.02,4.73,10327.0,1864.0,19531.0,71486.0,1.29,Finland,FIN
2021-02-20,349139.0,276280.0,6.3,4.99,10861.0,1960.0,15508.0,72859.0,1.31,Finland,FIN
2021-02-21,363938.0,287998.0,6.57,5.2,12496.0,2255.0,14799.0,75940.0,1.37,Finland,FIN
2021-02-22,,,,,13036.0,2353.0,,,,Finland,FIN
2021-02-23,,,,,12716.0,2295.0,,,,Finland,FIN
2021-02-24,377441.0,302342.0,6.8100000000000005,5.46,11322.0,2043.0,,75099.0,1.3599999999999999,Finland,FIN
2021-02-25,396861.0,319559.0,7.16,5.77,11823.0,2134.0,19420.0,77302.0,1.4,Finland,FIN
2021-02-26,426806.0,347082.0,7.7,6.26,13311.0,2402.0,29945.0,79724.0,1.44,Finland,FIN
2021-02-27,442671.0,361744.0,7.99,6.53,13362.0,2412.0,15865.0,80927.0,1.46,Finland,FIN
2021-02-28,451999.0,370874.0,8.16,6.69,12580.0,2270.0,9328.0,81125.0,1.46,Finland,FIN
2021-03-01,466538.0,384476.0,8.42,6.94,14014.0,2529.0,14539.0,82062.0,1.48,Finland,FIN
2021-03-02,,,,,14877.0,2685.0,,,,Finland,FIN
2021-03-03,487619.0,404436.0,8.8,7.3,15740.0,2841.0,,83183.0,1.5,Finland,FIN
2021-03-04,509187.0,425545.0,9.19,7.68,16047.0,2896.0,21568.0,83642.0,1.51,Finland,FIN
2021-03-05,532902.0,448680.0,9.62,8.1,15157.0,2736.0,23715.0,84222.0,1.52,Finland,FIN
2021-03-06,565456.0,480647.0,10.21,8.67,17541.0,3166.0,32554.0,84809.0,1.53,Finland,FIN
2021-03-07,,,,,16275.0,2937.0,,,,Finland,FIN
2021-03-08,566387.0,481577.0,10.22,8.69,14264.0,2574.0,,84810.0,1.53,Finland,FIN
2021-03-09,575749.0,490735.0,10.39,8.86,14096.0,2544.0,9362.0,85014.0,1.53,Finland,FIN
2021-03-10,600476.0,515218.0,10.84,9.3,16122.0,2910.0,24727.0,85258.0,1.54,Finland,FIN
2021-03-11,625039.0,539618.0,11.28,9.74,16550.0,2987.0,24563.0,85421.0,1.54,Finland,FIN
2021-03-12,651289.0,565463.0,11.75,10.21,16912.0,3052.0,26250.0,85826.0,1.55,Finland,FIN
2021-03-13,674128.0,587848.0,12.17,10.61,15525.0,2802.0,22839.0,86280.0,1.56,Finland,FIN
2021-03-14,682945.0,596638.0,12.33,10.77,16718.0,3017.0,8817.0,86307.0,1.56,Finland,FIN
2021-03-15,683782.0,597471.0,12.34,10.78,16771.0,3027.0,837.0,86311.0,1.56,Finland,FIN
2021-03-16,697411.0,610873.0,12.59,11.03,17380.0,3137.0,13629.0,86538.0,1.56,Finland,FIN
2021-03-17,723154.0,636349.0,13.05,11.48,17525.0,3163.0,25743.0,86805.0,1.57,Finland,FIN
2021-03-18,758780.0,671647.0,13.69,12.12,19106.0,3448.0,35626.0,87133.0,1.57,Finland,FIN
2021-03-19,788536.0,701203.0,14.23,12.66,19607.0,3539.0,29756.0,87333.0,1.58,Finland,FIN
2021-03-20,812039.0,724524.0,14.66,13.08,19702.0,3556.0,23503.0,87515.0,1.58,Finland,FIN
2021-03-21,819654.0,732121.0,14.79,13.21,19530.0,3525.0,7615.0,87533.0,1.58,Finland,FIN
2021-03-22,821334.0,733798.0,14.82,13.24,19650.0,3546.0,1680.0,87536.0,1.58,Finland,FIN
2021-03-23,830412.0,742812.0,14.99,13.41,19000.0,3429.0,9078.0,87600.0,1.58,Finland,FIN
2021-03-24,847501.0,759827.0,15.3,13.71,17764.0,3206.0,17089.0,87674.0,1.58,Finland,FIN
2021-03-25,871543.0,783740.0,15.73,14.15,16109.0,2907.0,24042.0,87803.0,1.58,Finland,FIN
2021-03-26,898208.0,809974.0,16.21,14.62,15667.0,2828.0,26665.0,88234.0,1.5899999999999999,Finland,FIN
2021-03-27,921123.0,832602.0,16.62,15.03,15583.0,2812.0,22915.0,88521.0,1.6,Finland,FIN
2021-03-28,,,,,15291.0,2760.0,,,,Finland,FIN
2021-03-29,932253.0,843706.0,16.83,15.23,15846.0,2860.0,,88547.0,1.6,Finland,FIN
2021-03-30,951354.0,862639.0,17.17,15.57,17277.0,3118.0,19101.0,88715.0,1.6,Finland,FIN
2021-03-31,981534.0,892580.0,17.71,16.11,19148.0,3456.0,30180.0,88954.0,1.6099999999999999,Finland,FIN
2021-04-01,1020206.0,930842.0,18.41,16.8,21238.0,3833.0,38672.0,89364.0,1.6099999999999999,Finland,FIN
2021-04-02,1054985.0,965298.0,19.04,17.42,22397.0,4042.0,34779.0,89687.0,1.62,Finland,FIN
2021-04-03,1061536.0,971827.0,19.16,17.54,20059.0,3620.0,6551.0,89709.0,1.62,Finland,FIN
2021-04-04,1063590.0,973876.0,19.2,17.58,19557.0,3530.0,2054.0,89714.0,1.62,Finland,FIN
2021-04-05,1063870.0,974153.0,19.2,17.58,18802.0,3393.0,280.0,89717.0,1.62,Finland,FIN
2021-04-06,1065419.0,975697.0,19.23,17.61,16295.0,2941.0,1549.0,89722.0,1.62,Finland,FIN
2021-04-07,1083567.0,993227.0,19.56,17.93,14576.0,2631.0,18148.0,90340.0,1.63,Finland,FIN
2021-04-08,1120653.0,1028848.0,20.23,18.57,14350.0,2590.0,37086.0,91805.0,1.6600000000000001,Finland,FIN
2021-04-09,1160319.0,1066860.0,20.94,19.25,15048.0,2716.0,39666.0,93459.0,1.69,Finland,FIN
2021-04-10,1186035.0,1091652.0,21.41,19.7,17786.0,3210.0,25716.0,94383.0,1.7000000000000002,Finland,FIN
2021-04-11,1219580.0,1124365.0,22.01,20.29,22284.0,4022.0,33545.0,95215.0,1.72,Finland,FIN
2021-04-12,1229239.0,1133993.0,22.19,20.47,23624.0,4264.0,9659.0,95246.0,1.72,Finland,FIN
2021-04-13,1293219.0,1190340.0,23.34,21.48,32543.0,5873.0,63980.0,102879.0,1.8599999999999999,Finland,FIN
2021-04-14,,,,,33342.0,6018.0,,,,Finland,FIN
2021-04-15,1340701.0,1230792.0,24.2,22.21,31435.0,5673.0,,109909.0,1.98,Finland,FIN
2021-04-16,1384090.0,1267678.0,24.98,22.88,31967.0,5769.0,43389.0,116412.0,2.1,Finland,FIN
2021-04-17,,,,,32333.0,5836.0,,,,Finland,FIN
2021-04-18,1440648.0,1318725.0,26.0,23.8,31581.0,5700.0,,121923.0,2.2,Finland,FIN
2021-04-19,1444597.0,1321867.0,26.07,23.86,30765.0,5553.0,3949.0,122730.0,2.22,Finland,FIN
2020-12-27,13.0,13.0,0.0,0.0,,,,,,France,FRA
2020-12-28,52.0,52.0,0.0,0.0,39.0,1.0,39.0,,,France,FRA
2020-12-29,138.0,138.0,0.0,0.0,62.0,1.0,86.0,,,France,FRA
2020-12-30,237.0,237.0,0.0,0.0,75.0,1.0,99.0,,,France,FRA
2020-12-31,316.0,316.0,0.0,0.0,76.0,1.0,79.0,,,France,FRA
2021-01-01,325.0,325.0,0.0,0.0,62.0,1.0,9.0,,,France,FRA
2021-01-02,367.0,367.0,0.0,0.0,59.0,1.0,42.0,,,France,FRA
2021-01-03,441.0,441.0,0.0,0.0,61.0,1.0,74.0,,,France,FRA
2021-01-04,1800.0,1800.0,0.0,0.0,250.0,4.0,1359.0,,,France,FRA
2021-01-05,6744.0,6744.0,0.01,0.01,944.0,14.0,4944.0,,,France,FRA
2021-01-06,17064.0,17064.0,0.03,0.03,2404.0,35.0,10320.0,,,France,FRA
2021-01-07,43282.0,43282.0,0.06,0.06,6138.0,90.0,26218.0,,,France,FRA
2021-01-08,76022.0,76022.0,0.11,0.11,10814.0,159.0,32740.0,,,France,FRA
2021-01-09,86315.0,86315.0,0.13,0.13,12278.0,180.0,10293.0,,,France,FRA
2021-01-10,91629.0,91629.0,0.13,0.13,13027.0,191.0,5314.0,,,France,FRA
2021-01-11,125412.0,125412.0,0.18,0.18,17659.0,259.0,33783.0,,,France,FRA
2021-01-12,179119.0,179119.0,0.26,0.26,24625.0,361.0,53707.0,,,France,FRA
2021-01-13,235786.0,235786.0,0.35000000000000003,0.35000000000000003,31246.0,459.0,56667.0,,,France,FRA
2021-01-14,306206.0,306206.0,0.45,0.45,37561.0,551.0,70420.0,,,France,FRA
2021-01-15,364846.0,364846.0,0.54,0.54,41261.0,605.0,58640.0,,,France,FRA
2021-01-16,382326.0,382326.0,0.56,0.56,42287.0,621.0,17480.0,,,France,FRA
2021-01-17,391910.0,391910.0,0.58,0.58,42897.0,629.0,9584.0,,,France,FRA
2021-01-18,468073.0,468073.0,0.6900000000000001,0.6900000000000001,48952.0,718.0,76163.0,,,France,FRA
2021-01-19,585735.0,585735.0,0.86,0.86,58088.0,852.0,117662.0,,,France,FRA
2021-01-20,708973.0,708973.0,1.04,1.04,67598.0,992.0,123238.0,,,France,FRA
2021-01-21,850380.0,850380.0,1.25,1.25,77739.0,1141.0,141407.0,,,France,FRA
2021-01-22,959716.0,959716.0,1.4100000000000001,1.4100000000000001,84981.0,1247.0,109336.0,,,France,FRA
2021-01-23,995147.0,995147.0,1.46,1.46,87546.0,1285.0,35431.0,,,France,FRA
2021-01-24,1003968.0,1003968.0,1.47,1.47,87437.0,1283.0,8821.0,,,France,FRA
2021-01-25,1075045.0,1075045.0,1.58,1.58,86710.0,1272.0,71077.0,,,France,FRA
2021-01-26,1171264.0,1165852.0,1.72,1.71,83647.0,1227.0,96219.0,5412.0,0.01,France,FRA
2021-01-27,1274711.0,1262972.0,1.87,1.85,80820.0,1186.0,103447.0,11739.0,0.02,France,FRA
2021-01-28,1396881.0,1372680.0,2.05,2.01,78072.0,1146.0,122170.0,24201.0,0.04,France,FRA
2021-01-29,1494643.0,1453325.0,2.19,2.13,76418.0,1121.0,97762.0,41318.0,0.06,France,FRA
2021-01-30,1525377.0,1479909.0,2.24,2.17,75747.0,1112.0,30734.0,45468.0,0.07,France,FRA
2021-01-31,1533630.0,1486493.0,2.25,2.18,75666.0,1110.0,8253.0,47137.0,0.07,France,FRA
2021-02-01,1609072.0,1541079.0,2.36,2.26,76290.0,1119.0,75442.0,67993.0,0.1,France,FRA
2021-02-02,1717385.0,1615088.0,2.52,2.37,78017.0,1145.0,108313.0,102297.0,0.15,France,FRA
2021-02-03,1825982.0,1687026.0,2.68,2.48,78753.0,1156.0,108597.0,138956.0,0.2,France,FRA
2021-02-04,1962126.0,1772602.0,2.88,2.6,80749.0,1185.0,136144.0,189524.0,0.28,France,FRA
2021-02-05,2077037.0,1843763.0,3.05,2.71,83199.0,1221.0,114911.0,233274.0,0.34,France,FRA
2021-02-06,2109641.0,1866091.0,3.1,2.74,83466.0,1225.0,32604.0,243550.0,0.36,France,FRA
2021-02-07,2120218.0,1871604.0,3.11,2.75,83798.0,1230.0,10577.0,248614.0,0.36,France,FRA
2021-02-08,2216826.0,1922706.0,3.25,2.8200000000000003,86822.0,1274.0,96608.0,294120.0,0.43,France,FRA
2021-02-09,2356862.0,1990860.0,3.46,2.92,91354.0,1341.0,140036.0,366002.0,0.54,France,FRA
2021-02-10,2502935.0,2060675.0,3.67,3.02,96708.0,1419.0,146073.0,442260.0,0.65,France,FRA
2021-02-11,2686925.0,2146212.0,3.94,3.15,103543.0,1519.0,183990.0,540713.0,0.79,France,FRA
2021-02-12,2839817.0,2225321.0,4.17,3.27,108969.0,1599.0,152892.0,614496.0,0.9,France,FRA
2021-02-13,2883456.0,2249685.0,4.23,3.3,110545.0,1622.0,43639.0,633771.0,0.93,France,FRA
2021-02-14,2896472.0,2255597.0,4.25,3.31,110893.0,1627.0,13016.0,640875.0,0.9400000000000001,France,FRA
2021-02-15,3014973.0,2298086.0,4.42,3.37,114021.0,1673.0,118501.0,716887.0,1.05,France,FRA
2021-02-16,3174936.0,2357946.0,4.66,3.46,116868.0,1715.0,159963.0,816990.0,1.2,France,FRA
2021-02-17,3329201.0,2409831.0,4.89,3.54,118038.0,1732.0,154265.0,919370.0,1.35,France,FRA
2021-02-18,3514014.0,2476748.0,5.16,3.63,118156.0,1734.0,184813.0,1037266.0,1.52,France,FRA
2021-02-19,3668121.0,2540702.0,5.38,3.73,118329.0,1736.0,154107.0,1127419.0,1.65,France,FRA
2021-02-20,3716619.0,2560982.0,5.45,3.76,119023.0,1747.0,48498.0,1155637.0,1.7000000000000002,France,FRA
2021-02-21,3726513.0,2564530.0,5.47,3.76,118577.0,1740.0,9894.0,1161983.0,1.71,France,FRA
2021-02-22,3838375.0,2603702.0,5.63,3.8200000000000003,117629.0,1726.0,111862.0,1234673.0,1.81,France,FRA
2021-02-23,3974739.0,2656447.0,5.83,3.9,114258.0,1677.0,136364.0,1318292.0,1.9300000000000002,France,FRA
2021-02-24,4111784.0,2712800.0,6.03,3.98,111798.0,1641.0,137045.0,1398984.0,2.05,France,FRA
2021-02-25,4298573.0,2808490.0,6.31,4.12,112080.0,1645.0,186789.0,1490083.0,2.19,France,FRA
2021-02-26,4478500.0,2917925.0,6.57,4.28,115768.0,1699.0,179927.0,1560575.0,2.29,France,FRA
2021-02-27,4550370.0,2967937.0,6.68,4.36,119107.0,1748.0,71870.0,1582433.0,2.32,France,FRA
2021-02-28,4560861.0,2974019.0,6.69,4.36,119193.0,1749.0,10491.0,1586842.0,2.33,France,FRA
2021-03-01,4675887.0,3036605.0,6.86,4.46,119645.0,1756.0,115026.0,1639282.0,2.41,France,FRA
2021-03-02,4839444.0,3133478.0,7.1,4.6,123529.0,1813.0,163557.0,1705966.0,2.5,France,FRA
2021-03-03,5016763.0,3245517.0,7.36,4.76,129283.0,1897.0,177319.0,1771246.0,2.6,France,FRA
2021-03-04,5232095.0,3392269.0,7.68,4.98,133360.0,1957.0,215332.0,1839826.0,2.7,France,FRA
2021-03-05,5484624.0,3581812.0,8.05,5.26,143732.0,2109.0,252529.0,1902812.0,2.79,France,FRA
2021-03-06,5692974.0,3772579.0,8.35,5.54,163229.0,2395.0,208350.0,1920395.0,2.8200000000000003,France,FRA
2021-03-07,5807779.0,3881967.0,8.52,5.7,178131.0,2614.0,114805.0,1925812.0,2.83,France,FRA
2021-03-08,5972593.0,3996329.0,8.76,5.86,185244.0,2718.0,164814.0,1976264.0,2.9,France,FRA
2021-03-09,6197209.0,4164418.0,9.09,6.11,193966.0,2846.0,224616.0,2032791.0,2.98,France,FRA
2021-03-10,6427037.0,4337343.0,9.43,6.36,201468.0,2956.0,229828.0,2089694.0,3.07,France,FRA
2021-03-11,6722229.0,4569849.0,9.86,6.71,212876.0,3124.0,295192.0,2152380.0,3.16,France,FRA
2021-03-12,7058746.0,4853278.0,10.36,7.12,224875.0,3300.0,336517.0,2205468.0,3.24,France,FRA
2021-03-13,7292852.0,5072244.0,10.7,7.44,228554.0,3354.0,234106.0,2220608.0,3.26,France,FRA
2021-03-14,7359596.0,5135616.0,10.8,7.54,221688.0,3253.0,66744.0,2223980.0,3.26,France,FRA
2021-03-15,7552120.0,5295735.0,11.08,7.77,225647.0,3311.0,192524.0,2256385.0,3.31,France,FRA
2021-03-16,,,,,220391.0,3234.0,,,,France,FRA
2021-03-17,7927771.0,5630671.0,11.63,8.26,214391.0,3146.0,,2297100.0,3.37,France,FRA
2021-03-18,,,,,202972.0,2978.0,,,,France,FRA
2021-03-19,,,,,185649.0,2724.0,,,,France,FRA
2021-03-20,8573551.0,6146162.0,12.58,9.02,182957.0,2685.0,,2427389.0,3.56,France,FRA
